job_id,title,seniority,company,industry,location,posted_date,listing_age_days,salary_missing,repost_count,role_recycling_score,hiring_velocity,open_close_ratio,listing_longevity_ratio,closure_ratio,engagement_latency,status,is_ghost,source,listing_age_days,listing_longevity_ratio,salary_missing,repost_count,role_recycling_score,hiring_velocity,open_close_ratio
83FC0860,Frontend Developer,Intern,Opus Technologies,Media,"Chicago, IL",23-02-2026,5,0,1,0.2634,0.92,0.55,0.1667,1.0,4,closed,0,synthetic,5,0.1667,0,1,0.2634,0.92,0.55
7EC079F1,Data Engineer,Mid-level,Catalyst Partners,Healthcare,"San Francisco, CA",01-02-2026,27,0,1,0.0475,1.67,1.6667,0.9,0.6,5,closed,0,synthetic,27,0.9,0,1,0.0475,1.67,1.6667
681596F1,Software Engineer,Lead,Cascade Works,Logistics,"Chicago, IL",13-11-2025,107,0,3,0.8978,4.75,57.0,3.5667,0.0175,17,open,1,synthetic,107,3.5667,0,3,0.8978,4.75,57.0
9F854331,Scrum Master,Lead,Neon Digital,Consulting,"Los Angeles, CA",13-08-2025,199,1,8,0.8485,1.75,5.25,6.6333,0.1905,33,open,1,synthetic,199,6.6333,1,8,0.8485,1.75,5.25
1BADD0E0,Operations Manager,Lead,Zenith Studio,Consulting,"Boston, MA",04-02-2026,24,0,0,0.2455,1.5,0.72,0.8,1.0,4,open,0,synthetic,24,0.8,0,0,0.2455,1.5,0.72
98F1606E,Product Manager,Junior,Ridge Systems,Retail,"Denver, CO",14-01-2026,45,0,1,0.2795,1.17,0.6087,1.5,1.0,1,closed,0,synthetic,45,1.5,0,1,0.2795,1.17,0.6087
F9853FAB,Sales Executive,Intern,Monolith Studio,Retail,"London, UK",27-12-2025,63,0,11,0.7545,3.17,9.5,2.1,0.1053,16,open,1,synthetic,63,2.1,0,11,0.7545,3.17,9.5
6F1E8F53,Data Engineer,Mid-level,Pulse Technologies,Media,"Dallas, TX",28-05-2025,276,1,9,0.7558,3.08,12.3333,9.2,0.0811,43,open,1,synthetic,276,9.2,1,9,0.7558,3.08,12.3333
3ACFEC68,Technical Lead,Intern,Jade Innovations,Technology,Remote,22-04-2025,312,1,9,0.9228,4.92,30.0,10.4,0.127561622,40,open,1,synthetic,312,10.4,1,9,0.9228,4.92,30.0
C048ECA3,Product Manager,Intern,Cipher Intelligence,Education,"Dallas, TX",11-02-2026,42,0,1,0.237389083,1.17,1.5556,1.4,0.6429,9,open,0,synthetic,42,1.4,0,1,0.237389083,1.17,1.5556
72ED39CE,UX Designer,Principal,Nova Dynamics,Technology,"Austin, TX",16-01-2026,43,0,1,0.1316,0.58,0.5833,1.4333,1.0,6,open,0,synthetic,43,1.4333,0,1,0.1316,0.58,0.5833
49B6B3AC,ML Engineer,Director,Apex Digital,Media,"Denver, CO",18-02-2026,10,1,1,0.1147,0.67,0.3636,0.3333,1.0,9,closed,0,synthetic,10,0.3333,1,1,0.1147,0.67,0.3636
10C7AE9C,QA Engineer,Director,Catalyst Innovations,Media,"Atlanta, GA",15-12-2025,75,0,8,0.7156,4.58,13.75,2.5,0.0727,17,open,1,synthetic,75,2.5,0,8,0.7156,4.58,13.75
0EC95C22,UX Designer,Senior,Monolith Consulting,Finance,"Miami, FL",14-05-2025,290,1,12,0.8761,2.42,29.0,9.6667,0.136625849,20,open,1,synthetic,290,9.6667,1,12,0.8761,2.42,29.0
E5BCDA2F,Financial Analyst,Mid-level,Echo Innovations,Education,Remote,23-05-2025,281,0,6,0.9929,3.92,23.5,9.3667,0.0426,38,open,1,synthetic,281,9.3667,0,6,0.9929,3.92,23.5
4C111F42,Data Engineer,Principal,Prism Innovations,Retail,"Miami, FL",23-05-2025,281,1,9,0.7861,4.5,54.0,9.3667,0.0185,23,open,1,synthetic,281,9.3667,1,9,0.7861,4.5,54.0
78185AA2,Sales Executive,Intern,Monolith Solutions,Consulting,"Berlin, DE",12-05-2025,292,1,10,0.8694,1.92,7.6667,9.7333,0.1304,10,open,1,synthetic,292,9.7333,1,10,0.8694,1.92,7.6667
16A694DA,Backend Developer,Senior,Monolith Ventures,Education,"Berlin, DE",18-01-2026,41,0,0,0.1418,1.33,1.7778,1.3667,0.5625,1,open,0,synthetic,41,1.3667,0,0,0.1418,1.33,1.7778
3CED2DDA,Operations Manager,Senior,Orion Works,Retail,"Los Angeles, CA",08-02-2026,20,0,1,0.3314,0.92,1.8333,0.6667,0.5455,5,closed,0,synthetic,20,0.6667,0,1,0.3314,0.92,1.8333
0D1506F4,Data Analyst,Junior,Flux Innovations,Consulting,"Miami, FL",02-02-2026,26,0,1,0.0878,1.25,0.7143,0.8667,1.0,6,closed,0,synthetic,26,0.8667,0,1,0.0878,1.25,0.7143
01317FD3,ML Engineer,Director,Ionic Group,Finance,"Denver, CO",27-02-2026,1,0,0,0.2052,0.25,0.3333,0.0333,1.0,4,open,0,synthetic,1,0.0333,0,0,0.2052,0.25,0.3333
3AF3360B,Frontend Developer,Senior,Nexus Dynamics,Media,"Toronto, CA",19-01-2026,65,0,3,0.317487211,1.33,2.0,2.1667,0.5,3,open,0,synthetic,65,2.1667,0,3,0.317487211,1.33,2.0
4557D09F,Frontend Developer,Director,Helix Partners,Media,Remote,14-02-2026,14,0,1,0.3226,1.67,4.0,0.4667,0.25,6,closed,0,synthetic,14,0.4667,0,1,0.3226,1.67,4.0
C9AD8603,Scrum Master,Intern,Ridge Consulting,Retail,"Boston, MA",07-02-2026,21,0,1,0.0484,1.33,0.7273,0.7,1.0,6,closed,0,synthetic,21,0.7,0,1,0.0484,1.33,0.7273
AFD9EA41,Security Engineer,Director,Axiom Labs,Logistics,"Los Angeles, CA",12-06-2025,261,1,8,0.6976,3.58,21.5,8.7,0.0465,16,open,1,synthetic,261,8.7,1,8,0.6976,3.58,21.5
79A8F2C4,Financial Analyst,Junior,Pinnacle Studio,Consulting,"Miami, FL",06-08-2025,206,1,5,0.8875,2.58,62.0,6.8667,0.0,13,open,1,synthetic,206,6.8667,1,5,0.8875,2.58,62.0
0637E00E,UX Designer,Principal,Apex Digital,Media,"Miami, FL",22-02-2026,6,0,0,0.3464,1.5,1.0,0.2,1.0,1,closed,0,synthetic,6,0.2,0,0,0.3464,1.5,1.0
21BB7383,Security Engineer,Principal,Iris Labs,Manufacturing,"Toronto, CA",28-07-2025,215,1,9,0.6782,4.58,110.0,7.1667,0.0,39,open,1,synthetic,215,7.1667,1,9,0.6782,4.58,110.0
43404EC0,Marketing Manager,Director,Stellar Global,Consulting,"Toronto, CA",27-02-2026,1,0,0,0.1435,0.25,0.4286,0.0333,1.0,1,closed,0,synthetic,1,0.0333,0,0,0.1435,0.25,0.4286
6E1BE55B,Financial Analyst,Principal,Meridian Group,Logistics,"San Francisco, CA",04-09-2025,177,0,4,0.7904,2.25,13.5,5.9,0.0741,37,open,1,synthetic,177,5.9,0,4,0.7904,2.25,13.5
7D3BCE04,DevOps Engineer,Mid-level,Cascade Technologies,Media,"Austin, TX",11-07-2025,232,0,12,0.9086,4.5,108.0,7.7333,0.0,32,closed,1,synthetic,232,7.7333,0,12,0.9086,4.5,108.0
F275B4E9,HR Generalist,Principal,Ridge Works,Logistics,"New York, NY",20-02-2026,8,0,1,0.262,0.58,0.5833,0.2667,1.0,7,closed,0,synthetic,8,0.2667,0,1,0.262,0.58,0.5833
9E7D28EA,Site Reliability Engineer,Intern,Monolith Consulting,Finance,"Miami, FL",16-02-2026,39,0,2,0.290767623,1.17,1.0,1.3,1.0,1,open,0,synthetic,39,1.3,0,2,0.290767623,1.17,1.0
4C221B2E,Cloud Architect,Principal,Neon Digital,Consulting,"London, UK",16-02-2026,37,0,1,0.226153644,0.58,0.5,1.2333,1.0,5,open,0,synthetic,37,1.2333,0,1,0.226153644,0.58,0.5
30839274,Security Engineer,Mid-level,Axiom Studio,Technology,"New York, NY",23-01-2026,62,0,2,0.181236625,1.17,1.0,2.0667,1.0,7,open,0,synthetic,62,2.0667,0,2,0.181236625,1.17,1.0
31459DC5,Product Manager,Mid-level,Jade Systems,Finance,"Seattle, WA",10-06-2025,263,0,10,0.9903,3.42,13.6667,8.7667,0.0732,14,open,1,synthetic,263,8.7667,0,10,0.9903,3.42,13.6667
674C965B,Marketing Manager,Director,Catalyst Partners,Healthcare,"New York, NY",14-02-2026,14,0,1,0.33,1.17,2.3333,0.4667,0.4286,5,closed,0,synthetic,14,0.4667,0,1,0.33,1.17,2.3333
2FFB985E,Full Stack Developer,Mid-level,Orion Works,Retail,"Seattle, WA",11-02-2026,17,1,1,0.302,0.83,0.5,0.5667,1.0,1,open,0,synthetic,17,0.5667,1,1,0.302,0.83,0.5
ADA271AD,Operations Manager,Mid-level,Forge Dynamics,Finance,"Berlin, DE",28-01-2026,31,0,0,0.2038,1.42,0.8095,1.0333,1.0,8,open,0,synthetic,31,1.0333,0,0,0.2038,1.42,0.8095
A88FB57E,HR Generalist,Intern,Axiom Studio,Technology,"Dallas, TX",30-10-2025,121,0,11,0.6796,1.33,8.0,4.0333,0.125,44,open,1,synthetic,121,4.0333,0,11,0.6796,1.33,8.0
62980C03,UX Designer,Intern,Pulse Technologies,Media,Remote,08-03-2025,357,0,10,0.8127,1.67,20.0,11.9,0.05,15,open,1,synthetic,357,11.9,0,10,0.8127,1.67,20.0
E203BA3E,Sales Executive,Junior,Ionic Platforms,Education,"Phoenix, AZ",22-03-2025,343,1,3,0.8505,3.25,9.75,11.4333,0.1026,25,open,1,synthetic,343,11.4333,1,3,0.8505,3.25,9.75
E58DFC47,DevOps Engineer,Principal,Jade Ventures,Retail,Remote,20-02-2026,8,0,1,0.172,0.58,0.4118,0.2667,1.0,6,open,0,synthetic,8,0.2667,0,1,0.172,0.58,0.4118
11B3AE6D,HR Generalist,Mid-level,Axiom Studio,Technology,"Miami, FL",01-07-2025,242,0,12,0.8689,4.17,50.0,8.0667,0.02,14,open,1,synthetic,242,8.0667,0,12,0.8689,4.17,50.0
A17AA4B5,Full Stack Developer,Principal,Cascade Analytics,Education,"Berlin, DE",08-03-2025,357,0,7,0.9917,3.83,23.0,11.9,0.125921014,11,open,1,synthetic,357,11.9,0,7,0.9917,3.83,23.0
2AEE5AF5,Business Analyst,Senior,Helix Global,Finance,"Atlanta, GA",29-01-2026,48,0,2,0.28601981,0.25,0.125,1.6,1.0,4,open,0,synthetic,48,1.6,0,2,0.28601981,0.25,0.125
5094A69A,Frontend Developer,Mid-level,Forge Global,Logistics,"New York, NY",03-02-2026,55,1,2,0.160713582,1.17,1.2727,1.8333,0.7857,7,open,0,synthetic,55,1.8333,1,2,0.160713582,1.17,1.2727
D1732521,Business Analyst,Intern,Catalyst Group,Technology,"Berlin, DE",19-02-2026,9,0,1,0.1272,1.17,0.7368,0.3,1.0,4,closed,0,synthetic,9,0.3,0,1,0.1272,1.17,0.7368
DCAA9EB6,Data Analyst,Intern,Monolith Consulting,Finance,"Austin, TX",09-09-2025,172,1,4,0.8362,1.42,4.25,5.7333,0.2353,27,open,1,synthetic,172,5.7333,1,4,0.8362,1.42,4.25
C6A06AD5,Marketing Manager,Senior,Neon Digital,Consulting,"Atlanta, GA",20-12-2025,70,1,10,0.6678,2.5,30.0,2.3333,0.0333,10,open,1,synthetic,70,2.3333,1,10,0.6678,2.5,30.0
CD3331A4,Operations Manager,Principal,Monolith Ventures,Education,"Seattle, WA",22-01-2026,37,0,1,0.0615,1.42,0.8095,1.2333,1.0,5,closed,0,synthetic,37,1.2333,0,1,0.0615,1.42,0.8095
00F79AB2,Scrum Master,Senior,Neon Partners,Healthcare,"Chicago, IL",19-12-2025,71,0,5,0.9278,2.58,62.0,2.3667,0.111558147,26,closed,1,synthetic,71,2.3667,0,5,0.9278,2.58,62.0
2F245620,Operations Manager,Mid-level,Cipher Intelligence,Education,"San Francisco, CA",22-06-2025,251,1,4,0.8672,3.42,10.25,8.3667,0.0976,13,open,1,synthetic,251,8.3667,1,4,0.8672,3.42,10.25
6A88997A,Data Engineer,Mid-level,Iris Labs,Manufacturing,"Phoenix, AZ",28-02-2025,365,1,7,0.9087,1.25,30.0,12.1667,0.0,25,open,1,synthetic,365,12.1667,1,7,0.9087,1.25,30.0
491F5626,Data Analyst,Intern,Forge Global,Logistics,"Dallas, TX",03-06-2025,270,1,11,0.7477,2.33,7.0,9.0,0.1429,37,open,1,synthetic,270,9.0,1,11,0.7477,2.33,7.0
EAC5F5AA,Financial Analyst,Lead,Helix Labs,Media,"Berlin, DE",15-01-2026,44,0,0,0.2041,1.33,1.4545,1.4667,0.6875,6,closed,0,synthetic,44,1.4667,0,0,0.2041,1.33,1.4545
F448B218,Security Engineer,Mid-level,Synapse Collective,Manufacturing,"New York, NY",14-09-2025,167,0,10,0.8631,3.0,72.0,5.5667,0.0,10,open,1,synthetic,167,5.5667,0,10,0.8631,3.0,72.0
5D3BB423,Financial Analyst,Lead,Flux Studio,Finance,"Atlanta, GA",22-02-2026,6,0,1,0.1946,1.33,0.8,0.2,1.0,1,closed,0,synthetic,6,0.2,0,1,0.1946,1.33,0.8
63FD509F,Software Engineer,Junior,Monolith Consulting,Finance,"Los Angeles, CA",16-11-2025,104,0,7,0.8312,3.33,20.0,3.4667,0.05,14,open,1,synthetic,104,3.4667,0,7,0.8312,3.33,20.0
D6A822DA,Platform Engineer,Senior,Ionic Analytics,Manufacturing,"Denver, CO",02-03-2025,363,0,12,0.9226,3.42,41.0,12.1,0.0244,30,open,1,synthetic,363,12.1,0,12,0.9226,3.42,41.0
65125330,Full Stack Developer,Lead,Drift Networks,Healthcare,"Seattle, WA",11-02-2026,17,0,0,0.0766,1.67,3.3333,0.5667,0.3,4,open,0,synthetic,17,0.5667,0,0,0.0766,1.67,3.3333
B67632E1,Data Engineer,Director,Orion Networks,Media,"Phoenix, AZ",03-05-2025,301,1,4,0.9674,4.75,28.5,10.0333,0.0351,25,open,1,synthetic,301,10.0333,1,4,0.9674,4.75,28.5
911FC8A7,Technical Lead,Lead,Vortex Systems,Retail,"Chicago, IL",23-01-2026,36,1,0,0.0052,0.58,0.7778,1.2,1.0,4,open,0,synthetic,36,1.2,1,0,0.0052,0.58,0.7778
82DB1F3C,Site Reliability Engineer,Senior,Catalyst Platforms,Media,"London, UK",06-02-2026,22,0,1,0.3486,1.58,2.7143,0.7333,0.3684,4,closed,0,synthetic,22,0.7333,0,1,0.3486,1.58,2.7143
575EA676,Backend Developer,Junior,Ionic Analytics,Manufacturing,"Seattle, WA",19-12-2025,71,1,5,0.7826,2.58,62.0,2.3667,0.0,17,open,1,synthetic,71,2.3667,1,5,0.7826,2.58,62.0
E5043425,Full Stack Developer,Junior,Ionic Partners,Retail,"Los Angeles, CA",15-06-2025,258,0,8,0.7676,3.67,44.0,8.6,0.0227,12,open,1,synthetic,258,8.6,0,8,0.7676,3.67,44.0
B92936C2,Full Stack Developer,Director,Catalyst Partners,Healthcare,"Toronto, CA",02-02-2026,26,0,0,0.3334,0.17,0.125,0.8667,1.0,10,open,0,synthetic,26,0.8667,0,0,0.3334,0.17,0.125
4F0AB12B,Data Engineer,Mid-level,Nexus Dynamics,Media,"Chicago, IL",19-03-2025,346,0,5,0.6638,3.67,44.0,11.5333,0.124870244,40,open,1,synthetic,346,11.5333,0,5,0.6638,3.67,44.0
E26055BB,Cloud Architect,Lead,Jade Capital,Media,"London, UK",08-02-2026,20,1,1,0.3246,1.5,0.9,0.6667,1.0,4,closed,0,synthetic,20,0.6667,1,1,0.3246,1.5,0.9
C196A3BB,Data Scientist,Junior,Monolith Consulting,Finance,"New York, NY",25-08-2025,187,1,4,0.9852,2.0,6.0,6.2333,0.1667,16,open,1,synthetic,187,6.2333,1,4,0.9852,2.0,6.0
A38E6F5D,Scrum Master,Junior,Ridge Studio,Media,"Atlanta, GA",21-02-2026,7,0,1,0.1021,0.83,1.4286,0.2333,0.7,7,open,0,synthetic,7,0.2333,0,1,0.1021,0.83,1.4286
F55D3FF6,Data Engineer,Director,Pulse Dynamics,Technology,"San Francisco, CA",14-01-2026,45,0,0,0.1377,1.42,0.7083,1.5,1.0,6,closed,0,synthetic,45,1.5,0,0,0.1377,1.42,0.7083
7BA87EDD,Platform Engineer,Principal,Pulse Technologies,Media,"San Francisco, CA",25-05-2025,279,1,9,0.7909,1.83,7.3333,9.3,0.226908469,41,open,1,synthetic,279,9.3,1,9,0.7909,1.83,7.3333
7F9DBC10,HR Generalist,Junior,Cascade Analytics,Education,"Miami, FL",19-10-2025,132,1,8,0.9865,2.08,25.0,4.4,0.04,45,open,1,synthetic,132,4.4,1,8,0.9865,2.08,25.0
AFFA82B3,Technical Lead,Mid-level,Apex Group,Retail,"London, UK",20-03-2025,345,1,3,0.8099,2.92,11.6667,11.5,0.0857,29,open,1,synthetic,345,11.5,1,3,0.8099,2.92,11.6667
CCB25A2C,Scrum Master,Senior,Pulse Technologies,Media,"Atlanta, GA",21-04-2025,313,1,12,0.8201,4.17,25.0,10.4333,0.04,41,open,1,synthetic,313,10.4333,1,12,0.8201,4.17,25.0
21BE4495,Marketing Manager,Director,Flux Partners,Technology,"Chicago, IL",22-02-2026,6,0,1,0.32,1.58,1.5833,0.2,0.6316,2,closed,0,synthetic,6,0.2,0,1,0.32,1.58,1.5833
1DB03629,Site Reliability Engineer,Lead,Catalyst Studio,Logistics,"Seattle, WA",15-12-2025,75,1,4,0.7063,3.33,20.0,2.5,0.188017733,17,open,1,synthetic,75,2.5,1,4,0.7063,3.33,20.0
1F79837B,Operations Manager,Lead,Quark Solutions,Media,"Berlin, DE",01-05-2025,303,1,11,0.806,4.67,112.0,10.1,0.0,25,closed,1,synthetic,303,10.1,1,11,0.806,4.67,112.0
C79C43D8,Technical Lead,Principal,Cascade Innovations,Technology,"San Francisco, CA",26-02-2026,2,0,0,0.3155,0.58,0.3889,0.0667,1.0,5,open,0,synthetic,2,0.0667,0,0,0.3155,0.58,0.3889
90AF0F9A,Frontend Developer,Intern,Forge Global,Logistics,"Toronto, CA",14-11-2025,106,0,12,0.8365,4.75,19.0,3.5333,0.141124016,35,open,1,synthetic,106,3.5333,0,12,0.8365,4.75,19.0
78D13D4C,Financial Analyst,Lead,Ionic Partners,Retail,"New York, NY",02-08-2025,210,1,3,0.812,3.33,40.0,7.0,0.025,43,open,1,synthetic,210,7.0,1,3,0.812,3.33,40.0
C0416056,Frontend Developer,Senior,Luminary Systems,Consulting,"Toronto, CA",21-01-2026,38,1,1,0.1051,0.25,0.1765,1.2667,1.0,2,closed,0,synthetic,38,1.2667,1,1,0.1051,0.25,0.1765
CB667B4B,QA Engineer,Mid-level,Jade Systems,Finance,"Atlanta, GA",08-10-2025,143,0,4,0.9044,1.83,7.3333,4.7667,0.1364,42,open,1,synthetic,143,4.7667,0,4,0.9044,1.83,7.3333
235564F2,Marketing Manager,Director,Helix Networks,Consulting,"Atlanta, GA",16-01-2026,43,0,0,0.2649,1.5,2.5714,1.4333,0.3889,4,open,0,synthetic,43,1.4333,0,0,0.2649,1.5,2.5714
5F562902,Technical Lead,Junior,Monolith Solutions,Consulting,"Atlanta, GA",27-01-2026,42,0,1,0.271039129,1.67,0.8,1.4,1.0,2,closed,0,synthetic,42,1.4,0,1,0.271039129,1.67,0.8
3E967EB0,Data Scientist,Lead,Ionic Partners,Retail,Remote,09-06-2025,264,1,8,0.7277,3.5,84.0,8.8,0.0,43,open,1,synthetic,264,8.8,1,8,0.7277,3.5,84.0
E62D62F6,Site Reliability Engineer,Director,Jade Innovations,Technology,"Austin, TX",24-12-2025,66,0,3,0.6745,3.67,88.0,2.2,0.108491431,25,open,1,synthetic,66,2.2,0,3,0.6745,3.67,88.0
D6E9F485,Frontend Developer,Director,Monolith Analytics,Media,"Los Angeles, CA",23-09-2025,158,0,5,0.999,3.5,84.0,5.2667,0.0,19,open,1,synthetic,158,5.2667,0,5,0.999,3.5,84.0
91D1044A,Cloud Architect,Lead,Zenith Studio,Consulting,"Atlanta, GA",29-01-2026,30,0,1,0.2634,1.17,0.875,1.0,1.0,5,open,0,synthetic,30,1.0,0,1,0.2634,1.17,0.875
6B4BF6E2,Technical Lead,Senior,Cascade Analytics,Education,"Toronto, CA",24-08-2025,188,0,6,0.8434,3.33,10.0,6.2667,0.228424784,32,open,1,synthetic,188,6.2667,0,6,0.8434,3.33,10.0
4B3BEB19,ML Engineer,Mid-level,Cipher Intelligence,Education,"London, UK",08-04-2025,326,1,7,0.7037,1.33,5.3333,10.8667,0.311910178,24,open,1,synthetic,326,10.8667,1,7,0.7037,1.33,5.3333
7C929204,DevOps Engineer,Lead,Cascade Analytics,Education,"Atlanta, GA",19-01-2026,64,0,3,0.481046786,0.33,0.2667,2.1333,1.0,5,open,0,synthetic,64,2.1333,0,3,0.481046786,0.33,0.2667
55EFC078,Frontend Developer,Lead,Apex Digital,Media,"Denver, CO",26-02-2026,2,0,0,0.2078,0.17,0.1,0.0667,1.0,2,open,0,synthetic,2,0.0667,0,0,0.2078,0.17,0.1
B3B7A64E,Security Engineer,Principal,Prism Analytics,Education,"Berlin, DE",20-01-2026,39,0,1,0.2403,1.58,1.0,1.3,1.0,1,closed,0,synthetic,39,1.3,0,1,0.2403,1.58,1.0
AC90CD8D,Backend Developer,Senior,Arch Dynamics,Healthcare,"Miami, FL",05-02-2026,23,1,0,0.2942,1.33,1.2308,0.7667,0.8125,7,closed,0,synthetic,23,0.7667,1,0,0.2942,1.33,1.2308
FD8A0012,Data Analyst,Lead,Neon Digital,Consulting,"Berlin, DE",05-06-2025,268,0,7,0.7128,3.5,42.0,8.9333,0.0238,41,open,1,synthetic,268,8.9333,0,7,0.7128,3.5,42.0
C96FB616,QA Engineer,Senior,Quark Works,Retail,"Chicago, IL",29-01-2026,30,1,1,0.0096,0.25,0.1875,1.0,1.0,4,open,0,synthetic,30,1.0,1,1,0.0096,0.25,0.1875
A436EB81,Technical Lead,Lead,Prism Labs,Manufacturing,"Seattle, WA",14-02-2026,14,0,1,0.2941,0.75,0.4286,0.4667,1.0,9,open,0,synthetic,14,0.4667,0,1,0.2941,0.75,0.4286
518381CB,Security Engineer,Lead,Neon Studio,Media,"Denver, CO",10-02-2026,18,0,1,0.0653,0.25,0.2,0.6,1.0,2,open,0,synthetic,18,0.6,0,1,0.0653,0.25,0.2
C4862E24,Data Analyst,Intern,Stellar Global,Consulting,"Atlanta, GA",24-02-2026,4,0,1,0.343,1.67,0.8696,0.1333,1.0,4,closed,0,synthetic,4,0.1333,0,1,0.343,1.67,0.8696
AEEA70D0,Backend Developer,Senior,Stellar Ventures,Finance,"Denver, CO",18-01-2026,41,0,1,0.1098,0.75,0.5,1.3667,1.0,10,open,0,synthetic,41,1.3667,0,1,0.1098,0.75,0.5
E674809B,Cloud Architect,Lead,Monolith Partners,Manufacturing,"London, UK",14-01-2026,45,0,0,0.0758,0.5,0.3333,1.5,1.0,3,closed,0,synthetic,45,1.5,0,0,0.0758,0.5,0.3333
04707ADC,Product Manager,Senior,Helix Works,Consulting,"Los Angeles, CA",31-07-2025,212,0,9,0.6918,4.42,106.0,7.0667,0.134214686,11,open,1,synthetic,212,7.0667,0,9,0.6918,4.42,106.0
960B7B5F,Financial Analyst,Principal,Vertex Partners,Logistics,"Denver, CO",22-01-2026,37,0,1,0.189,1.17,0.5833,1.2333,1.0,9,closed,0,synthetic,37,1.2333,0,1,0.189,1.17,0.5833
ADFBEBCA,Sales Executive,Lead,Prism Labs,Manufacturing,"Boston, MA",05-02-2026,23,0,1,0.1701,1.0,0.75,0.7667,1.0,8,open,0,synthetic,23,0.7667,0,1,0.1701,1.0,0.75
3C7465C2,DevOps Engineer,Senior,Ridge Works,Logistics,"Phoenix, AZ",21-02-2026,7,1,1,0.3416,1.58,0.9048,0.2333,1.0,3,open,0,synthetic,7,0.2333,1,1,0.3416,1.58,0.9048
56485576,Data Analyst,Director,Flux Ventures,Consulting,"Phoenix, AZ",12-02-2026,16,0,1,0.3421,1.08,0.7647,0.5333,1.0,5,closed,0,synthetic,16,0.5333,0,1,0.3421,1.08,0.7647
A70683A3,Operations Manager,Senior,Helix Partners,Media,"Toronto, CA",15-01-2026,44,0,0,0.2222,0.67,0.4,1.4667,1.0,9,closed,0,synthetic,44,1.4667,0,0,0.2222,0.67,0.4
4931F45F,Software Engineer,Junior,Stellar Ventures,Finance,"Austin, TX",08-02-2026,20,0,1,0.1013,0.17,0.2,0.6667,1.0,2,open,0,synthetic,20,0.6667,0,1,0.1013,0.17,0.2
DDC64118,Marketing Manager,Intern,Vector Analytics,Finance,"Phoenix, AZ",28-06-2025,245,0,12,0.991,4.25,17.0,8.1667,0.0588,17,open,1,synthetic,245,8.1667,0,12,0.991,4.25,17.0
A6D1B79D,Operations Manager,Senior,Catalyst Labs,Technology,"Atlanta, GA",12-11-2025,108,0,10,0.7596,1.83,44.0,3.6,0.0,14,open,1,synthetic,108,3.6,0,10,0.7596,1.83,44.0
D531B11A,ML Engineer,Mid-level,Jade Systems,Finance,"Boston, MA",01-11-2025,119,0,8,0.8275,1.67,20.0,3.9667,0.05,27,open,1,synthetic,119,3.9667,0,8,0.8275,1.67,20.0
54041D6E,Backend Developer,Director,Pulse Technologies,Media,"San Francisco, CA",19-11-2025,101,1,10,0.6516,4.58,55.0,3.3667,0.0182,27,open,1,synthetic,101,3.3667,1,10,0.6516,4.58,55.0
93B9B5A6,Software Engineer,Junior,Luminary Systems,Consulting,"Los Angeles, CA",20-02-2026,8,0,0,0.2124,1.0,1.0909,0.2667,0.9167,3,closed,0,synthetic,8,0.2667,0,0,0.2124,1.0,1.0909
EAF73E1B,Technical Lead,Intern,Forge Global,Logistics,"New York, NY",24-02-2026,32,0,3,0.410929354,1.25,1.6667,1.0667,0.6,6,open,0,synthetic,32,1.0667,0,3,0.410929354,1.25,1.6667
53F991B3,Data Scientist,Director,Luminary Systems,Consulting,"Toronto, CA",21-01-2026,38,0,1,0.1376,0.25,0.2308,1.2667,1.0,2,open,0,synthetic,38,1.2667,0,1,0.1376,0.25,0.2308
236E1B92,HR Generalist,Director,Meridian Capital,Retail,"Boston, MA",12-07-2025,231,1,4,0.8435,2.17,8.6667,7.7,0.1154,20,open,1,synthetic,231,7.7,1,4,0.8435,2.17,8.6667
D86DFBC1,Platform Engineer,Senior,Grid Studio,Logistics,"Chicago, IL",31-01-2026,28,0,0,0.166,1.25,0.75,0.9333,1.0,8,closed,0,synthetic,28,0.9333,0,0,0.166,1.25,0.75
A77BC85F,Full Stack Developer,Junior,Horizon Collective,Logistics,"Denver, CO",09-02-2026,19,0,0,0.1433,1.25,1.1538,0.6333,0.8667,3,closed,0,synthetic,19,0.6333,0,0,0.1433,1.25,1.1538
D0E6A8BE,Frontend Developer,Intern,Apex Networks,Media,"Phoenix, AZ",14-01-2026,45,1,1,0.3378,0.25,0.5,1.5,1.0,2,open,0,synthetic,45,1.5,1,1,0.3378,0.25,0.5
01275CBD,Sales Executive,Junior,Monolith Analytics,Media,Remote,02-03-2025,363,1,3,0.7562,3.92,15.6667,12.1,0.0638,24,open,1,synthetic,363,12.1,1,3,0.7562,3.92,15.6667
8B307853,Software Engineer,Mid-level,Apex Group,Retail,"Miami, FL",26-07-2025,217,0,11,0.7936,1.83,7.3333,7.2333,0.1364,32,open,1,synthetic,217,7.2333,0,11,0.7936,1.83,7.3333
1D95750E,Financial Analyst,Mid-level,Echo Innovations,Education,"Phoenix, AZ",08-08-2025,204,1,7,0.7038,1.75,42.0,6.8,0.0,33,open,1,synthetic,204,6.8,1,7,0.7038,1.75,42.0
0F725D87,Sales Executive,Lead,Opus Consulting,Education,"London, UK",02-02-2026,26,0,1,0.2296,0.25,0.2143,0.8667,1.0,8,closed,0,synthetic,26,0.8667,0,1,0.2296,0.25,0.2143
